Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"productCount = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-21 10:39:04,2019-09-21 10:39:04,0.387s,PASSED
"Assert.assertEquals(Integer.parseInt(productCount), nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-21 10:39:04,2019-09-21 10:39:04,0.000s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 10:39:04,2019-09-21 10:39:07,3.000s,PASSED
,,,,,,,
Test Cases/VerifyMainCategoryNames,Chrome 77.0.3865.90,Here we are verifying if the Category  Name present in the header pop-up panel and the one present onthe PLP page itself are equal or not.,,2019-09-21 10:39:07,2019-09-21 10:40:07,59.760s,PASSED
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-21 10:39:07,2019-09-21 10:39:07,0.157s,PASSED
categoryNames = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-21 10:39:07,2019-09-21 10:39:07,0.000s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-21 10:39:07,2019-09-21 10:39:07,0.000s,PASSED
"size = xpath(""//div[@class='a_deskcatagory']/ul/li"")).size()",Chrome 77.0.3865.90,,,2019-09-21 10:39:07,2019-09-21 10:39:07,0.009s,PASSED
"for ([i = 1, i <= size, (i++)])",Chrome 77.0.3865.90,,,2019-09-21 10:39:07,2019-09-21 10:40:04,56.478s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 10:40:04,2019-09-21 10:40:07,3.003s,PASSED
,,,,,,,
Test Cases/AddingProductsfromComparePage,Chrome 77.0.3865.90,This test case is used to verify if the product is getting added from Compare Page itself or not.,,2019-09-21 10:40:07,2019-09-21 10:40:18,11.675s,PASSED
productFirstName = String.valueOf(get(1).charAt(0)),Chrome 77.0.3865.90,,,2019-09-21 10:40:07,2019-09-21 10:40:07,0.001s,PASSED
println(productFirstName),Chrome 77.0.3865.90,,,2019-09-21 10:40:07,2019-09-21 10:40:07,0.000s,PASSED
"setText(findTestObject(""Object Repository/CompareFunctionality/input_Select another product_selectpro""), productFirstName)",Chrome 77.0.3865.90,,,2019-09-21 10:40:07,2019-09-21 10:40:07,0.123s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/li_LG G4 32 GB Brown (3 GB RAM)""))",Chrome 77.0.3865.90,,,2019-09-21 10:40:07,2019-09-21 10:40:08,0.693s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/a_Add Product""))",Chrome 77.0.3865.90,,,2019-09-21 10:40:08,2019-09-21 10:40:08,0.087s,PASSED
Resources.incrementnoOfProducts(),Chrome 77.0.3865.90,,,2019-09-21 10:40:08,2019-09-21 10:40:08,0.001s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 10:40:08,2019-09-21 10:40:11,3.001s,PASSED
Resources.movingToSmartphonesPage(),Chrome 77.0.3865.90,,,2019-09-21 10:40:11,2019-09-21 10:40:12,1.430s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 10:40:12,2019-09-21 10:40:15,3.000s,PASSED
"text = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-21 10:40:15,2019-09-21 10:40:15,0.178s,PASSED
"Assert.assertEquals(Integer.parseInt(text), nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-21 10:40:15,2019-09-21 10:40:15,0.000s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 10:40:15,2019-09-21 10:40:18,3.002s,PASSED
,,,,,,,
Test Cases/RemovingAllTheProductsFromComparePopup,Chrome 77.0.3865.90,After removing the Product from the Compare Page and Moving to the Mobiles and Electronics Section we can again add a Product from the Compare Page and tha verify the Product Count.,,2019-09-21 10:40:18,2019-09-21 10:40:30,11.228s,PASSED
"mouseOver(findTestObject(""Object Repository/CompareFunctionality/ComparePopUp""))",Chrome 77.0.3865.90,,,2019-09-21 10:40:19,2019-09-21 10:40:19,0.166s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/RemoveAllLinks""))",Chrome 77.0.3865.90,,,2019-09-21 10:40:19,2019-09-21 10:40:19,0.140s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 10:40:19,2019-09-21 10:40:22,3.000s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/span_OK""))",Chrome 77.0.3865.90,,,2019-09-21 10:40:22,2019-09-21 10:40:24,1.712s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 10:40:24,2019-09-21 10:40:27,3.001s,PASSED
Assert.assertFalse(Resources.checkifComparepopuppresent()),Chrome 77.0.3865.90,,,2019-09-21 10:40:27,2019-09-21 10:40:27,0.079s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 10:40:27,2019-09-21 10:40:30,3.002s,PASSED
