Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/VerifyMainCategoryNames,Chrome 77.0.3865.90,Here we are verifying if the Category  Name present in the header pop-up panel and the one present onthe PLP page itself are equal or not.,,2019-09-20 18:55:47,2019-09-20 18:56:47,59.523s,PASSED
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-20 18:55:47,2019-09-20 18:55:48,0.167s,PASSED
categoryNames = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-20 18:55:48,2019-09-20 18:55:48,0.000s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-20 18:55:48,2019-09-20 18:55:48,0.001s,PASSED
"size = xpath(""//div[@class='a_deskcatagory']/ul/li"")).size()",Chrome 77.0.3865.90,,,2019-09-20 18:55:48,2019-09-20 18:55:48,0.015s,PASSED
"for ([i = 1, i <= size, (i++)])",Chrome 77.0.3865.90,,,2019-09-20 18:55:48,2019-09-20 18:56:44,56.201s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 18:56:44,2019-09-20 18:56:47,3.002s,PASSED
,,,,,,,
Test Cases/AddingProductsfromComparePage,Chrome 77.0.3865.90,This test case is used to verify if the product is getting added from Compare Page itself or not.,,2019-09-20 18:56:47,2019-09-20 18:56:50,3.294s,ERROR
productFirstName = get(1).charAt(0),Chrome 77.0.3865.90,,,2019-09-20 18:56:47,2019-09-20 18:56:47,0.001s,PASSED
"setText(findTestObject(""Object Repository/CompareFunctionality/input_Select another product_selectpro""), productFirstName)",Chrome 77.0.3865.90,,,2019-09-20 18:56:47,2019-09-20 18:56:47,0.040s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 18:56:47,2019-09-20 18:56:50,3.002s,PASSED
